"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55"
0,42.0707,39.1839,48.4009,61.5277,90.3103,154.2501,302.1961,486.8665,832.1831,1754.2367,3319.3036,4421.9134,4858.9434,3928.2432,2469.1637,1331.0429,814.3234,504.8824,287.9213,149.5723,71.9631,25.5414,11.7407,4.4188,1.4719,0.4976,0.1636,0.0516,0.0144,0.0046,0.0014,4e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,44.1457,42.1044,53.4077,69.7761,105.4232,185.6735,375.5928,623.4251,1095.4489,2365.5446,4523.2323,5951.4732,6312.1774,4857.7287,2906.0852,1497.6728,875.948,519.8381,284.5042,142.2581,65.9364,22.6877,10.1079,3.6872,1.1925,0.3921,0.1255,0.0386,0.0105,0.0033,0.001,3e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,39.1404,38.5077,50.5711,68.4761,107.447,196.9813,415.4833,716.9143,1305.3383,2903.8628,5602.8345,7193.2971,7217.6886,5177.4212,2898.4592,1408.9736,777.8104,436.4423,226.577,107.8579,47.6365,15.7457,6.7366,2.3598,0.7344,0.233,0.0721,0.0215,0.0056,0.0017,5e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,38.1282,37.4769,49.1663,66.5033,104.2354,190.8725,402.1305,693.183,1261.1706,2804.8177,5416.302,6970.3686,7018.5919,5053.285,2837.8445,1383.1069,765.4519,430.5419,224.0178,106.8628,47.294,15.6591,6.7111,2.355,0.7342,0.2333,0.0723,0.0215,0.0056,0.0017,5e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,35.4658,34.2527,44.0654,58.4208,89.662,160.6119,330.8921,559.2781,1001.3373,2207.0546,4300.5546,5731.2658,6104.1118,4678.8635,2776.1067,1417.4516,820.6356,481.9372,261.0787,129.2858,59.3526,20.2596,8.9536,3.24,1.0398,0.3396,0.1079,0.0329,0.0089,0.0028,8e-04,2e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,41.973,39.06,48.2107,61.2507,89.8773,153.5411,301.1647,486.5868,836.4013,1783.1314,3444.5046,4738.0395,5421.8133,4569.2043,2974.8304,1650.7154,1037.7882,659.8678,384.9902,204.1775,100.211,36.1562,16.8973,6.4653,2.1874,0.7504,0.2501,0.0799,0.0225,0.0074,0.0023,6e-04,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,44.2492,40.8175,49.8819,62.72,91.0137,153.6098,297.3425,474.0359,803.3175,1684.6739,3198.5115,4330.3444,4894.5417,4096.0833,2660.7808,1476.7969,929.8095,592.5478,346.6336,184.3432,90.7322,32.815,15.3732,5.8965,1.9996,0.6875,0.2296,0.0735,0.0207,0.0068,0.0021,6e-04,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,56.0729,52.8821,66.2251,85.3613,127.0854,220.1948,437.2644,711.5837,1222.2639,2563.7665,4733.5694,5999.9046,6151.359,4618.0799,2721.5629,1389.4365,806.6519,475.8846,259.1996,129.0779,59.5993,20.4437,9.0798,3.3018,1.0646,0.3491,0.1114,0.0341,0.0092,0.0029,9e-04,2e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,42.8573,39.1337,47.2998,58.8261,84.4339,140.9955,270.3968,428.691,726.5507,1540.6976,3021.1817,4349.9665,5375.3588,4983.3563,3559.9293,2146.655,1464.4607,1006.1791,630.1497,356.4444,186.1103,70.6588,34.7589,13.997,4.9699,1.7839,0.6211,0.2072,0.0609,0.0209,0.0066,0.0019,5e-04,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,42.0569,39.3401,48.8339,62.4036,92.123,158.362,312.5513,507.6323,876.0175,1870.436,3598.5087,4889.6915,5485.115,4514.6219,2875.1247,1564.8925,965.5026,603.0426,346.1005,180.8099,87.4587,31.1772,14.3946,5.4415,1.8201,0.6178,0.2038,0.0645,0.018,0.0058,0.0018,5e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,41.8454,40.7134,52.8062,70.5906,109.2697,197.4516,410.2311,697.9411,1254.2935,2759.3192,5303.1138,6862.8491,7016.6256,5154.4041,2950.7131,1462.7547,823.3053,470.7593,248.7845,120.4137,54.0583,18.1132,7.8566,2.7903,0.8798,0.2826,0.0884,0.0265,0.007,0.0022,6e-04,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,42.8558,40.6809,51.3348,66.7199,100.2742,175.6797,353.6814,585.1918,1027.5425,2228.316,4320.2923,5836.0007,6415.6595,5126.5865,3166.8621,1676.0323,1005.3929,611.0248,341.8047,174.3722,82.4127,28.8188,13.0502,4.8385,1.589,0.5301,0.1721,0.0536,0.0148,0.0047,0.0014,4e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,49.1724,45.1117,54.7997,68.4873,98.7681,165.6552,318.7518,505.8555,855.0492,1795.3448,3439.4444,4750.0424,5532.155,4792.976,3215.2655,1835.376,1187.5518,776.5747,465.1393,252.7469,127.0062,46.7269,22.271,8.6904,2.9953,1.0457,0.3545,0.1152,0.033,0.011,0.0034,0.001,3e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,38.2263,36.5808,46.58,61.1068,92.7476,164.2022,334.2119,558.6703,990.4279,2166.3035,4217.4481,5676.7008,6168.9798,4849.0628,2946.101,1535.8423,907.5181,543.5317,299.9015,151.0573,70.5097,24.4026,10.9357,4.0126,1.3049,0.4313,0.1388,0.0429,0.0117,0.0037,0.0011,3e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
